,date,pv,temp,hum,light
7232,2021-10-29 8:00,614.4,24.4,51,2.29
7233,2021-10-29 9:00,2774.4,25.4,50,2.02
7234,2021-10-29 10:00,6076.8,25.2,47,2.06
7235,2021-10-29 11:00,7536,23.2,45,1.07
7236,2021-10-29 12:00,7872,22.8,44,1.12
7237,2021-10-29 13:00,7939.2,20,45,0.71
7238,2021-10-29 14:00,5472,16.7,52,0.12
7239,2021-10-29 15:00,7392,14.9,56,0
7240,2021-10-29 16:00,5433.6,14.4,58,0
7241,2021-10-29 17:00,2217.6,14.1,59,0
7242,2021-10-29 18:00,297.6,12.9,65,0
7243,2021-10-29 19:00,0,12.2,72,0
7244,2021-10-29 20:00,0,11.6,81,0
7245,2021-10-29 21:00,0,11.4,81,0
7246,2021-10-29 22:00,0,11.4,83,0
7247,2021-10-29 23:00,0,11.3,81,0
7248,2021-10-30 0:00,0,11.3,81,0
7249,2021-10-30 1:00,0,11.5,80,0
7250,2021-10-30 2:00,0,11.5,80,0
7251,2021-10-30 3:00,0,11.2,83,0.05
7252,2021-10-30 4:00,0,12.2,80,0.27
7253,2021-10-30 5:00,0,14.5,68,0.76
7254,2021-10-30 6:00,0,16.5,66,0.92
7255,2021-10-30 7:00,0,17.7,68,0.68
7256,2021-10-30 8:00,403.2,17.9,67,0.6
7257,2021-10-30 9:00,940.8,18.5,68,0.64
7258,2021-10-30 10:00,1267.2,19.5,64,0.77
7259,2021-10-30 11:00,921.6,19.3,65,0.67
7260,2021-10-30 12:00,1420.8,19.1,60,0.63
7261,2021-10-30 13:00,1747.2,17.9,59,0.51
7262,2021-10-30 14:00,1507.2,15,62,0.13
7263,2021-10-30 15:00,1689.6,13.4,78,0
7264,2021-10-30 16:00,1612.8,12.3,85,0
7265,2021-10-30 17:00,1564.8,11.6,86,0
7266,2021-10-30 18:00,278.4,11,95,0
7267,2021-10-30 19:00,0,10.4,97,0
7268,2021-10-30 20:00,0,10,98,0
7269,2021-10-30 21:00,0,9.6,99,0
7270,2021-10-30 22:00,0,9.3,98,0
7271,2021-10-30 23:00,0,9,99,0
7272,2021-10-31 0:00,0,8.6,99,0
7273,2021-10-31 1:00,0,8.4,99,0
7274,2021-10-31 2:00,0,8.2,99,0
7275,2021-10-31 3:00,0,7.9,99,0.05
7276,2021-10-31 4:00,0,8.5,99,0.29
7277,2021-10-31 5:00,0,10.8,93,0.97
7278,2021-10-31 6:00,0,15.5,81,1.57
7279,2021-10-31 7:00,0,19.6,59,2.06
7280,2021-10-31 8:00,528,23.4,51,2.37
7281,2021-10-31 9:00,2976,25.9,50,2.44
7282,2021-10-31 10:00,6537.6,26.7,48,2.24
7283,2021-10-31 11:00,8284.8,26.4,47,1.82
7284,2021-10-31 12:00,9158.4,23.7,43,1.17
7285,2021-10-31 13:00,9187.2,19.9,53,0.61
7286,2021-10-31 14:00,8736,16.9,58,0.11
7287,2021-10-31 15:00,7478.4,14.9,61,0
7288,2021-10-31 16:00,5328,13.6,66,0
7289,2021-10-31 17:00,2217.6,12.9,72,0
7290,2021-10-31 18:00,249.6,12.2,83,0
7291,2021-10-31 19:00,0,11.8,82,0
7292,2021-10-31 20:00,0,11.7,86,0
7293,2021-10-31 21:00,0,11.6,90,0
7294,2021-10-31 22:00,0,11.7,90,0
7295,2021-10-31 23:00,0,11.9,95,0
7296,2021-11-01 0:00,0,11.5,97,0
7297,2021-11-01 1:00,0,11.1,97,0
7298,2021-11-01 2:00,0,10.2,99,0
7299,2021-11-01 3:00,0,10.2,98,0.06
7300,2021-11-01 4:00,0,10.8,98,0.2
7301,2021-11-01 5:00,0,12.6,93,0.63
7302,2021-11-01 6:00,0,16.1,83,1.33
7303,2021-11-01 7:00,0,20,72,1.88
7304,2021-11-01 8:00,364.8,23.6,62,2.2
7305,2021-11-01 9:00,1449.6,24.2,55,1.88
7306,2021-11-01 10:00,4492.8,25.2,51,1.64
7307,2021-11-01 11:00,6787.2,24.3,48,1.58
7308,2021-11-01 12:00,7891.2,22.2,56,1.18
7309,2021-11-01 13:00,8323.2,18.7,61,0.53
7310,2021-11-01 14:00,7507.2,16,79,0.11
7311,2021-11-01 15:00,7305.6,14.4,85,0
7312,2021-11-01 16:00,5088,13.3,88,0
7313,2021-11-01 17:00,2092.8,12.4,80,0
7314,2021-11-01 18:00,172.8,12.6,79,0
7315,2021-11-01 19:00,0,11.2,85,0
7316,2021-11-01 20:00,0,10.6,84,0
7317,2021-11-01 21:00,0,10.3,91,0
7318,2021-11-01 22:00,0,9.7,95,0
7319,2021-11-01 23:00,0,9.2,97,0
7320,2021-11-02 0:00,0,8.8,99,0
7321,2021-11-02 1:00,0,8.4,99,0
7322,2021-11-02 2:00,0,8.1,99,0
7323,2021-11-02 3:00,0,7.7,99,0.06
7324,2021-11-02 4:00,0,8.3,99,0.25
7325,2021-11-02 5:00,0,11.3,91,0.85
7326,2021-11-02 6:00,0,14.3,85,1.09
7327,2021-11-02 7:00,0,17.7,69,1.69
7328,2021-11-02 8:00,326.4,20.1,63,1.63
7329,2021-11-02 9:00,2054.4,24,51,2.29
7330,2021-11-02 10:00,5913.6,23.3,51,1.76
7331,2021-11-02 11:00,5942.4,22.3,52,1.4
7332,2021-11-02 12:00,8371.2,19.8,54,0.82
7333,2021-11-02 13:00,6201.6,17.1,58,0.36
7334,2021-11-02 14:00,4617.6,14.4,63,0.09
7335,2021-11-02 15:00,5116.8,12.7,69,0
7336,2021-11-02 16:00,2044.8,11.4,74,0
7337,2021-11-02 17:00,806.4,10.5,77,0
7338,2021-11-02 18:00,67.2,9.9,83,0
7339,2021-11-02 19:00,0,9.3,89,0
7340,2021-11-02 20:00,0,8.8,90,0
7341,2021-11-02 21:00,0,8.5,91,0
7342,2021-11-02 22:00,0,8.1,90,0
7343,2021-11-02 23:00,0,7.9,97,0
7344,2021-11-03 0:00,0,7.4,98,0
7345,2021-11-03 1:00,0,7.1,99,0
7346,2021-11-03 2:00,0,6.7,99,0
7347,2021-11-03 3:00,0,6.5,99,0.06
7348,2021-11-03 4:00,0,7,99,0.24
7349,2021-11-03 5:00,0,9.3,88,0.92
7350,2021-11-03 6:00,0,13.7,76,1.6
7351,2021-11-03 7:00,0,17.7,62,1.99
7352,2021-11-03 8:00,460.8,20.9,56,2.25
7353,2021-11-03 9:00,2092.8,23.4,47,2.34
7354,2021-11-03 10:00,5644.8,24.2,41,2.19
7355,2021-11-03 11:00,7900.8,22.8,36,1.65
7356,2021-11-03 12:00,8889.6,20.3,37,1.08
7357,2021-11-03 13:00,8572.8,17,38,0.35
7358,2021-11-03 14:00,7152,14.5,48,0.1
7359,2021-11-03 15:00,7267.2,12.9,53,0
7360,2021-11-03 16:00,2064,11.8,63,0
7361,2021-11-03 17:00,585.6,11.4,74,0
7362,2021-11-03 18:00,105.6,10.8,74,0
7363,2021-11-03 19:00,0,9.9,75,0
7364,2021-11-03 20:00,0,9.5,81,0
7365,2021-11-03 21:00,0,9.3,84,0
7366,2021-11-03 22:00,0,9.7,92,0
7367,2021-11-03 23:00,0,9.2,91,0
7368,2021-11-04 0:00,0,10.1,91,0
7369,2021-11-04 1:00,0,10,99,0
7370,2021-11-04 2:00,0,8.7,99,0
7371,2021-11-04 3:00,0,8.1,99,0.05
7372,2021-11-04 4:00,0,8.7,99,0.22
7373,2021-11-04 5:00,0,11.1,98,0.82
7374,2021-11-04 6:00,0,14.8,90,1.41
7375,2021-11-04 7:00,0,18.4,76,1.97
7376,2021-11-04 8:00,297.6,21.8,67,2.3
7377,2021-11-04 9:00,1747.2,23.9,58,2.33
7378,2021-11-04 10:00,5107.2,24.3,52,1.99
7379,2021-11-04 11:00,7276.8,24.2,39,1.8
7380,2021-11-04 12:00,8179.2,22,38,1.25
7381,2021-11-04 13:00,8582.4,18.2,48,0.53
7382,2021-11-04 14:00,7977.6,15.5,59,0.11
7383,2021-11-04 15:00,7219.2,13.7,75,0
7384,2021-11-04 16:00,4579.2,12.5,86,0
7385,2021-11-04 17:00,2025.6,11.8,85,0
7386,2021-11-04 18:00,153.6,11.1,81,0
7387,2021-11-04 19:00,0,10.6,85,0
7388,2021-11-04 20:00,0,10,90,0
7389,2021-11-04 21:00,0,9.7,95,0
7390,2021-11-04 22:00,0,9.2,97,0
7391,2021-11-04 23:00,0,9,97,0
7392,2021-11-05 0:00,0,8.5,98,0
7393,2021-11-05 1:00,0,8.2,99,0
7394,2021-11-05 2:00,0,7.8,99,0
7395,2021-11-05 3:00,0,7.5,99,0.05
7396,2021-11-05 4:00,0,8.4,99,0.25
7397,2021-11-05 5:00,0,10.8,88,0.78
7398,2021-11-05 6:00,0,14.7,69,1.49
7399,2021-11-05 7:00,0,18.5,61,1.94
7400,2021-11-05 8:00,364.8,20.3,61,1.63
7401,2021-11-05 9:00,1180.8,21.3,59,1.47
7402,2021-11-05 10:00,4396.8,21.7,51,1.29
7403,2021-11-05 11:00,6528,20.6,52,0.86
7404,2021-11-05 12:00,5865.6,19.3,47,0.63
7405,2021-11-05 13:00,5116.8,17.1,48,0.35
7406,2021-11-05 14:00,3619.2,14.3,51,0.09
7407,2021-11-05 15:00,2179.2,12.8,56,0
7408,2021-11-05 16:00,1516.8,11.8,57,0
7409,2021-11-05 17:00,633.6,11.1,65,0
7410,2021-11-05 18:00,67.2,10.5,66,0
7411,2021-11-05 19:00,0,10.1,66,0
7412,2021-11-05 20:00,0,9.5,70,0
7413,2021-11-05 21:00,0,9.6,68,0
7414,2021-11-05 22:00,0,9.3,67,0
7415,2021-11-05 23:00,0,9.3,70,0
7416,2021-11-06 0:00,0,9.2,72,0
7417,2021-11-06 1:00,0,9.6,71,0
7418,2021-11-06 2:00,0,9.1,74,0
7419,2021-11-06 3:00,0,9,74,0.05
7420,2021-11-06 4:00,0,9.2,74,0.21
7421,2021-11-06 5:00,0,11.1,66,0.88
7422,2021-11-06 6:00,0,15.2,56,1.49
7423,2021-11-06 7:00,0,19.2,52,1.97
7424,2021-11-06 8:00,278.4,22.9,45,2.27
7425,2021-11-06 9:00,3120,25.2,41,2.33
7426,2021-11-06 10:00,5875.2,26.1,41,2.16
7427,2021-11-06 11:00,7459.2,25.3,40,1.75
7428,2021-11-06 12:00,8707.2,22.9,38,1.18
7429,2021-11-06 13:00,8985.6,18.7,43,0.41
7430,2021-11-06 14:00,8160,15.8,46,0.08
7431,2021-11-06 15:00,6988.8,14.3,54,0
7432,2021-11-06 16:00,4790.4,13.2,55,0
7433,2021-11-06 17:00,1929.6,12.3,59,0
7434,2021-11-06 18:00,153.6,11.5,60,0
7435,2021-11-06 19:00,0,10.9,62,0
7436,2021-11-06 20:00,0,10.2,68,0
7437,2021-11-06 21:00,0,9.9,73,0
7438,2021-11-06 22:00,0,9.4,71,0
7439,2021-11-06 23:00,0,9.1,70,0
7440,2021-11-07 0:00,0,8.7,76,0
7441,2021-11-07 1:00,0,8.5,77,0
7442,2021-11-07 2:00,0,8.3,79,0
7443,2021-11-07 3:00,0,8,87,0.05
7444,2021-11-07 4:00,0,8.6,83,0.21
7445,2021-11-07 5:00,0,10.6,74,0.89
7446,2021-11-07 6:00,0,15.3,62,1.54
7447,2021-11-07 7:00,0,19.6,54,2.03
7448,2021-11-07 8:00,393.6,23.5,48,2.34
7449,2021-11-07 9:00,3004.8,25.9,45,2.29
7450,2021-11-07 10:00,6278.4,27.3,43,2.17
7451,2021-11-07 11:00,7929.6,26.2,44,1.75
7452,2021-11-07 12:00,8716.8,22.6,47,0.88
7453,2021-11-07 13:00,9062.4,19.4,48,0.37
7454,2021-11-07 14:00,8092.8,16.9,53,0.08
7455,2021-11-07 15:00,5539.2,15.1,55,0
7456,2021-11-07 16:00,3369.6,14.2,57,0
7457,2021-11-07 17:00,1785.6,13.8,61,0
7458,2021-11-07 18:00,124.8,13.3,60,0
7459,2021-11-07 19:00,0,13.2,59,0
7460,2021-11-07 20:00,0,13.2,62,0
7461,2021-11-07 21:00,0,13.4,67,0
7462,2021-11-07 22:00,0,13.7,70,0
7463,2021-11-07 23:00,0,14,70,0
7464,2021-11-08 0:00,0,14.4,70,0
7465,2021-11-08 1:00,0,14.8,74,0
7466,2021-11-08 2:00,0,15.2,78,0
7467,2021-11-08 3:00,0,14.9,99,0.05
7468,2021-11-08 4:00,0,14,99,0.07
7469,2021-11-08 5:00,0,13,99,0.09
7470,2021-11-08 6:00,0,13,99,0.17
7471,2021-11-08 7:00,0,12.6,99,0.21
7472,2021-11-08 8:00,0,13.2,99,0.35
7473,2021-11-08 9:00,48,14.4,97,0.66
7474,2021-11-08 10:00,316.8,17.1,84,1.44
7475,2021-11-08 11:00,748.8,15.2,75,0.85
7476,2021-11-08 12:00,1766.4,13.1,70,0.54
7477,2021-11-08 13:00,4233.6,12.2,84,0.24
7478,2021-11-08 14:00,4704,11.1,80,0.07
7479,2021-11-08 15:00,1900.8,10.6,81,0
7480,2021-11-08 16:00,1046.4,10,84,0
7481,2021-11-08 17:00,604.8,9.2,71,0
7482,2021-11-08 18:00,0,8.7,75,0
7483,2021-11-08 19:00,0,8.8,81,0
7484,2021-11-08 20:00,0,8.7,85,0
7485,2021-11-08 21:00,0,8.8,86,0
7486,2021-11-08 22:00,0,9,81,0
7487,2021-11-08 23:00,0,8.9,88,0
7488,2021-11-09 0:00,0,8.9,82,0
7489,2021-11-09 1:00,0,8.9,81,0
7490,2021-11-09 2:00,0,8.8,74,0
7491,2021-11-09 3:00,0,9,75,0
7492,2021-11-09 4:00,0,9.3,74,0.1
7493,2021-11-09 5:00,0,9.9,94,0.24
7494,2021-11-09 6:00,0,11.3,88,0.47
7495,2021-11-09 7:00,0,11.9,86,0.49
7496,2021-11-09 8:00,9.6,13.7,89,0.82
7497,2021-11-09 9:00,364.8,13.8,74,0.96
7498,2021-11-09 10:00,1526.4,13,60,0.59
7499,2021-11-09 11:00,3897.6,12.7,73,0.71
7500,2021-11-09 12:00,1142.4,12.3,66,0.63
7501,2021-11-09 13:00,4080,10.5,59,0.27
7502,2021-11-09 14:00,2716.8,9.7,69,0.08
7503,2021-11-09 15:00,3244.8,9.3,67,0
7504,2021-11-09 16:00,2860.8,8.9,60,0
7505,2021-11-09 17:00,499.2,8.7,69,0
7506,2021-11-09 18:00,105.6,8.7,88,0
7507,2021-11-09 19:00,0,8.6,86,0
7508,2021-11-09 20:00,0,7.3,77,0
7509,2021-11-09 21:00,0,7.1,70,0
7510,2021-11-09 22:00,0,6.8,66,0
7511,2021-11-09 23:00,0,6.7,73,0
7512,2021-11-10 0:00,0,7.3,71,0
7513,2021-11-10 1:00,0,7.4,97,0
7514,2021-11-10 2:00,0,7.5,98,0
7515,2021-11-10 3:00,0,7.6,99,0
7516,2021-11-10 4:00,0,7.6,99,0.08
7517,2021-11-10 5:00,0,8.2,99,0.15
7518,2021-11-10 6:00,0,9.3,99,0.39
7519,2021-11-10 7:00,0,10.8,99,0.48
7520,2021-11-10 8:00,297.6,11.7,97,0.57
7521,2021-11-10 9:00,1660.8,13.2,99,0.88
7522,2021-11-10 10:00,1632,12.8,97,0.58
7523,2021-11-10 11:00,3782.4,12.2,94,0.6
7524,2021-11-10 12:00,2985.6,12.5,99,0.48
7525,2021-11-10 13:00,3475.2,11.1,89,0.43
7526,2021-11-10 14:00,1478.4,9.7,96,0.09
7527,2021-11-10 15:00,1785.6,9.3,99,0
7528,2021-11-10 16:00,2380.8,8.5,99,0
7529,2021-11-10 17:00,1123.2,8.6,99,0
7530,2021-11-10 18:00,115.2,8.6,99,0
7531,2021-11-10 19:00,0,8.6,99,0
7532,2021-11-10 20:00,0,8.8,99,0
7533,2021-11-10 21:00,0,8.8,99,0
7534,2021-11-10 22:00,0,8.7,99,0
7535,2021-11-10 23:00,0,9,99,0
7536,2021-11-11 0:00,0,8.9,99,0
7537,2021-11-11 1:00,0,8.9,99,0
7538,2021-11-11 2:00,0,8.8,99,0
7539,2021-11-11 3:00,0,7.3,99,0
7540,2021-11-11 4:00,0,6.9,99,0.19
7541,2021-11-11 5:00,0,9.3,84,0.75
7542,2021-11-11 6:00,0,11.4,77,0.82
7543,2021-11-11 7:00,0,12.9,88,0.7
7544,2021-11-11 8:00,230.4,14.8,83,1.19
7545,2021-11-11 9:00,3417.6,13.2,99,0.5
7546,2021-11-11 10:00,4003.2,12.2,98,0.36
7547,2021-11-11 11:00,1228.8,11.9,99,0.25
7548,2021-11-11 12:00,2899.2,12,98,0.39
7549,2021-11-11 13:00,7334.4,11.3,98,0.18
7550,2021-11-11 14:00,1113.6,10.2,97,0.07
7551,2021-11-11 15:00,1027.2,9.2,99,0
7552,2021-11-11 16:00,3792,8.7,96,0
7553,2021-11-11 17:00,864,8.4,99,0
7554,2021-11-11 18:00,19.2,8.1,99,0
7555,2021-11-11 19:00,0,7.9,99,0
7556,2021-11-11 20:00,0,7.6,99,0
7557,2021-11-11 21:00,0,7.8,99,0
7558,2021-11-11 22:00,0,7.1,99,0
7559,2021-11-11 23:00,0,6.4,99,0
7560,2021-11-12 0:00,0,5.5,98,0
7561,2021-11-12 1:00,0,4.8,86,0
7562,2021-11-12 2:00,0,4.7,90,0
7563,2021-11-12 3:00,0,4.4,99,0
7564,2021-11-12 4:00,0,5.3,99,0.22
7565,2021-11-12 5:00,0,7,76,0.8
7566,2021-11-12 6:00,0,10.1,57,1.33
7567,2021-11-12 7:00,0,13.2,57,1.88
7568,2021-11-12 8:00,508.8,12.8,73,1.19
7569,2021-11-12 9:00,1766.4,15.1,74,1.39
7570,2021-11-12 10:00,6720,11.8,97,0.44
7571,2021-11-12 11:00,7929.6,11.9,98,0.56
7572,2021-11-12 12:00,7296,13.2,87,1.06
7573,2021-11-12 13:00,3763.2,10.8,93,0.19
7574,2021-11-12 14:00,3110.4,9.5,91,0.07
7575,2021-11-12 15:00,4329.6,8.9,97,0
7576,2021-11-12 16:00,2150.4,8.6,97,0
7577,2021-11-12 17:00,825.6,8.4,97,0
7578,2021-11-12 18:00,67.2,7.7,99,0
7579,2021-11-12 19:00,0,6.4,99,0
7580,2021-11-12 20:00,0,5.6,99,0
7581,2021-11-12 21:00,0,5.1,99,0
7582,2021-11-12 22:00,0,4.8,99,0
7583,2021-11-12 23:00,0,5.2,99,0
7584,2021-11-13 0:00,0,6.2,99,0
7585,2021-11-13 1:00,0,6.5,99,0
7586,2021-11-13 2:00,0,5.5,99,0
7587,2021-11-13 3:00,0,5.4,99,0
7588,2021-11-13 4:00,0,6.4,99,0.15
7589,2021-11-13 5:00,0,8.3,99,0.34
7590,2021-11-13 6:00,0,10.6,99,0.86
7591,2021-11-13 7:00,0,13.8,88,1.78
7592,2021-11-13 8:00,182.4,16.8,69,2.22
7593,2021-11-13 9:00,1699.2,17.9,60,2.09
7594,2021-11-13 10:00,4809.6,17.9,63,1.76
7595,2021-11-13 11:00,7920,15.9,60,0.69
7596,2021-11-13 12:00,6720,14.1,58,0.53
7597,2021-11-13 13:00,3715.2,13.4,66,0.6
7598,2021-11-13 14:00,2409.6,11.7,72,0.08
7599,2021-11-13 15:00,3446.4,9.7,77,0
7600,2021-11-13 16:00,1574.4,8.4,79,0
7601,2021-11-13 17:00,2256,7.5,91,0
7602,2021-11-13 18:00,86.4,7,94,0
7603,2021-11-13 19:00,0,6.5,84,0
7604,2021-11-13 20:00,0,6.1,98,0
7605,2021-11-13 21:00,0,6.8,98,0
7606,2021-11-13 22:00,0,6,99,0
7607,2021-11-13 23:00,0,5.6,99,0
7608,2021-11-14 0:00,0,5.3,99,0
7609,2021-11-14 1:00,0,5.1,99,0
7610,2021-11-14 2:00,0,4.9,99,0
7611,2021-11-14 3:00,0,5.1,99,0
7612,2021-11-14 4:00,0,5.4,99,0.15
7613,2021-11-14 5:00,0,7.1,99,0.61
7614,2021-11-14 6:00,0,10.3,87,1.27
7615,2021-11-14 7:00,0,13.8,75,1.7
7616,2021-11-14 8:00,230.4,16.6,69,1.9
7617,2021-11-14 9:00,1612.8,18.7,62,1.99
7618,2021-11-14 10:00,4233.6,17.3,62,1.3
7619,2021-11-14 11:00,6796.8,15.4,60,0.57
7620,2021-11-14 12:00,7555.2,14.8,54,0.62
7621,2021-11-14 13:00,7507.2,12.7,56,0.45
7622,2021-11-14 14:00,7113.6,10.6,60,0.07
7623,2021-11-14 15:00,4579.2,9.5,64,0
7624,2021-11-14 16:00,1267.2,8.8,83,0
7625,2021-11-14 17:00,1526.4,8.1,84,0
7626,2021-11-14 18:00,76.8,7.7,91,0
7627,2021-11-14 19:00,0,7.2,93,0
7628,2021-11-14 20:00,0,6.9,98,0
7629,2021-11-14 21:00,0,6.6,99,0
7630,2021-11-14 22:00,0,6.3,99,0
7631,2021-11-14 23:00,0,5.9,99,0
7632,2021-11-15 0:00,0,5.6,99,0
7633,2021-11-15 1:00,0,5.3,99,0
7634,2021-11-15 2:00,0,5,99,0
7635,2021-11-15 3:00,0,4.7,99,0
7636,2021-11-15 4:00,0,5,99,0.16
7637,2021-11-15 5:00,0,6.7,99,0.74
7638,2021-11-15 6:00,0,10.1,92,1.35
7639,2021-11-15 7:00,0,13.9,79,1.84
7640,2021-11-15 8:00,268.8,17.1,67,2.12
7641,2021-11-15 9:00,1939.2,18,61,1.95
7642,2021-11-15 10:00,5337.6,18.3,59,1.46
7643,2021-11-15 11:00,7468.8,17.5,55,1.18
7644,2021-11-15 12:00,8179.2,16.3,55,1.04
7645,2021-11-15 13:00,6393.6,13.6,57,0.42
7646,2021-11-15 14:00,5692.8,11.3,63,0.08
7647,2021-11-15 15:00,5577.6,10,70,0
7648,2021-11-15 16:00,4368,8.9,75,0
7649,2021-11-15 17:00,1804.8,8.1,83,0
7650,2021-11-15 18:00,96,7.5,89,0
7651,2021-11-15 19:00,0,6.9,97,0
7652,2021-11-15 20:00,0,6.7,98,0
7653,2021-11-15 21:00,0,6.8,99,0
7654,2021-11-15 22:00,0,7.2,99,0
7655,2021-11-15 23:00,0,7.1,99,0
7656,2021-11-16 0:00,0,7,99,0
7657,2021-11-16 1:00,0,6.6,99,0
7658,2021-11-16 2:00,0,6.2,99,0
7659,2021-11-16 3:00,0,5.7,99,0
7660,2021-11-16 4:00,0,5.9,99,0.16
7661,2021-11-16 5:00,0,7.6,97,0.65
7662,2021-11-16 6:00,0,10.6,90,1.16
7663,2021-11-16 7:00,0,13.7,79,1.61
7664,2021-11-16 8:00,153.6,15.9,68,1.8
7665,2021-11-16 9:00,1382.4,17.7,51,1.96
7666,2021-11-16 10:00,3657.6,18,38,1.88
7667,2021-11-16 11:00,5913.6,16.9,38,1.51
7668,2021-11-16 12:00,5817.6,14.5,34,1.02
7669,2021-11-16 13:00,6297.6,11.6,35,0.44
7670,2021-11-16 14:00,6835.2,9.5,39,0.07
7671,2021-11-16 15:00,5155.2,8.2,38,0
7672,2021-11-16 16:00,4416,7.2,43,0
7673,2021-11-16 17:00,1564.8,6.5,52,0
7674,2021-11-16 18:00,76.8,6,56,0
7675,2021-11-16 19:00,0,5.5,61,0
7676,2021-11-16 20:00,0,5.1,66,0
7677,2021-11-16 21:00,0,4.8,73,0
7678,2021-11-16 22:00,0,4.4,84,0
7679,2021-11-16 23:00,0,4.1,89,0
7680,2021-11-17 0:00,0,3.8,92,0
7681,2021-11-17 1:00,0,3.7,93,0
7682,2021-11-17 2:00,0,3.4,95,0
7683,2021-11-17 3:00,0,3.2,97,0
7684,2021-11-17 4:00,0,3.7,97,0.16
7685,2021-11-17 5:00,0,5.3,86,0.7
7686,2021-11-17 6:00,0,8.7,71,1.32
7687,2021-11-17 7:00,0,12.6,64,1.8
7688,2021-11-17 8:00,182.4,15.7,57,2.15
7689,2021-11-17 9:00,2044.8,17.5,49,2.24
7690,2021-11-17 10:00,5577.6,18.3,47,2.04
7691,2021-11-17 11:00,7612.8,17.2,42,1.65
7692,2021-11-17 12:00,8707.2,14.5,47,1.06
7693,2021-11-17 13:00,9024,11.8,52,0.38
7694,2021-11-17 14:00,8496,10.3,61,0.08
7695,2021-11-17 15:00,7305.6,9.2,68,0
7696,2021-11-17 16:00,4761.6,8.4,70,0
7697,2021-11-17 17:00,1507.2,8.3,68,0
7698,2021-11-17 18:00,38.4,8.2,64,0
7699,2021-11-17 19:00,0,8,65,0
7700,2021-11-17 20:00,0,7.6,80,0
7701,2021-11-17 21:00,0,6.7,82,0
7702,2021-11-17 22:00,0,6.3,82,0
7703,2021-11-17 23:00,0,6.1,83,0
7704,2021-11-18 0:00,0,5.6,87,0
7705,2021-11-18 1:00,0,5,94,0
7706,2021-11-18 2:00,0,4.7,95,0
7707,2021-11-18 3:00,0,4.5,97,0
7708,2021-11-18 4:00,0,4.9,98,0.16
7709,2021-11-18 5:00,0,6.6,87,0.63
7710,2021-11-18 6:00,0,9.6,79,1.23
7711,2021-11-18 7:00,0,13.2,68,1.73
7712,2021-11-18 8:00,163.2,16.2,63,2.02
7713,2021-11-18 9:00,1584,18.1,60,2.11
7714,2021-11-18 10:00,4272,18.9,55,1.95
7715,2021-11-18 11:00,7180.8,18.2,54,1.55
7716,2021-11-18 12:00,8188.8,16.2,57,0.99
7717,2021-11-18 13:00,8544,13.4,60,0.42
7718,2021-11-18 14:00,7939.2,11,64,0.07
7719,2021-11-18 15:00,6739.2,9.5,70,0
7720,2021-11-18 16:00,4617.6,8.6,78,0
7721,2021-11-18 17:00,1699.2,7.8,90,0
7722,2021-11-18 18:00,76.8,7.1,91,0
7723,2021-11-18 19:00,0,6.6,96,0
7724,2021-11-18 20:00,0,6.1,97,0
7725,2021-11-18 21:00,0,5.8,98,0
7726,2021-11-18 22:00,0,5.4,99,0
7727,2021-11-18 23:00,0,5.1,99,0
7728,2021-11-19 0:00,0,4.9,99,0
7729,2021-11-19 1:00,0,4.9,99,0
7730,2021-11-19 2:00,0,5.6,99,0
7731,2021-11-19 3:00,0,5.8,99,0
7732,2021-11-19 4:00,0,6.7,99,0.14
7733,2021-11-19 5:00,0,8.2,97,0.58
7734,2021-11-19 6:00,0,10.7,89,1.14
7735,2021-11-19 7:00,0,14.1,77,1.74
7736,2021-11-19 8:00,124.8,17,68,1.85
7737,2021-11-19 9:00,1353.6,19.1,71,2.12
7738,2021-11-19 10:00,3360,19.4,63,1.88
7739,2021-11-19 11:00,7257.6,18.1,62,1.32
7740,2021-11-19 12:00,8448,16.2,60,0.84
7741,2021-11-19 13:00,7632,13.9,68,0.42
7742,2021-11-19 14:00,5616,11.9,77,0.07
7743,2021-11-19 15:00,6403.2,10.4,86,0
7744,2021-11-19 16:00,4176,9.6,92,0
7745,2021-11-19 17:00,1516.8,9,96,0
7746,2021-11-19 18:00,67.2,8.5,99,0
7747,2021-11-19 19:00,0,7.9,99,0
7748,2021-11-19 20:00,0,7.5,99,0
7749,2021-11-19 21:00,0,7.1,99,0
7750,2021-11-19 22:00,0,6.7,99,0
7751,2021-11-19 23:00,0,6.4,99,0
7752,2021-11-20 0:00,0,6.2,99,0
7753,2021-11-20 1:00,0,5.9,99,0
7754,2021-11-20 2:00,0,5.6,99,0
7755,2021-11-20 3:00,0,5.8,99,0
7756,2021-11-20 4:00,0,7.7,99,0.1
7757,2021-11-20 5:00,0,9.3,99,0.26
7758,2021-11-20 6:00,0,11,99,0.42
7759,2021-11-20 7:00,0,13.6,99,0.85
7760,2021-11-20 8:00,28.8,16.2,99,1.74
7761,2021-11-20 9:00,480,18.3,84,2.09
7762,2021-11-20 10:00,1238.4,19.5,75,1.92
7763,2021-11-20 11:00,4761.6,18.6,66,1.59
7764,2021-11-20 12:00,7987.2,16.3,59,1
7765,2021-11-20 13:00,7843.2,13.7,70,0.41
7766,2021-11-20 14:00,7651.2,11.6,81,0.06
7767,2021-11-20 15:00,6374.4,10.1,80,0
7768,2021-11-20 16:00,3801.6,9.3,87,0
7769,2021-11-20 17:00,1315.2,8.5,92,0
7770,2021-11-20 18:00,48,8,99,0
